asset_id,snapshot_date,ensemble_probability,risk_level,top_reason_1,top_reason_2,top_reason_3,top_reason_4,top_reason_5,protective_factor_1,protective_factor_2,protective_factor_3
AST029031,2026-05-25,0.5678668429408985,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0080),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0060),numeric__total_downtime (+0.0059),numeric__avg_downtime (-0.0019),numeric__maintenance_count_180d (-0.0012),numeric__condition_usage_risk (-0.0006)
AST035206,2026-05-25,0.5678661976476842,HIGH,numeric__total_maintenance_cost (+0.0114),numeric__total_train_passages (+0.0063),numeric__total_downtime (+0.0060),numeric__days_since_maintenance (+0.0060),numeric__maintenance_count (+0.0054),numeric__life_remaining_ratio (-0.0009),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007)
AST023288,2026-05-25,0.5678626745063524,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0058),numeric__maintenance_count_365d (+0.0050),numeric__maintenance_pressure (+0.0039),numeric__avg_downtime (-0.0016),numeric__condition_decline (-0.0010),numeric__condition_change (-0.0007)
AST038645,2026-05-25,0.5678623134770756,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0070),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0061),numeric__avg_downtime (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__life_remaining_ratio (-0.0010),numeric__maintenance_cost_90d (-0.0007)
AST033758,2026-05-25,0.5678611453728855,HIGH,numeric__total_maintenance_cost (+0.0126),numeric__days_since_maintenance (+0.0067),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0062),numeric__avg_downtime (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__asset_age_at_snapshot (-0.0009),numeric__maintenance_cost_90d (-0.0008)
AST028418,2026-05-25,0.5678577034408433,HIGH,numeric__total_maintenance_cost (+0.0105),numeric__maintenance_count (+0.0069),numeric__total_train_passages (+0.0054),numeric__total_downtime (+0.0053),numeric__maintenance_cost_90d (+0.0045),numeric__days_since_maintenance (-0.0021),numeric__asset_age_at_snapshot (-0.0005),categorical__station_code_infrequent_sklearn (-0.0001)
AST017507,2026-05-25,0.5678554952872451,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__maintenance_count (+0.0074),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0053),numeric__avg_downtime (+0.0051),numeric__days_since_maintenance (-0.0018),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_count_90d (-0.0003)
AST014202,2026-05-25,0.5678344444732464,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__maintenance_count (+0.0069),numeric__total_train_passages (+0.0067),numeric__total_downtime (+0.0067),numeric__maintenance_count_365d (+0.0048),numeric__days_since_maintenance (-0.0019),numeric__life_remaining_ratio (-0.0011),numeric__condition_decline (-0.0009)
AST022339,2026-05-25,0.5677101154295087,HIGH,numeric__total_maintenance_cost (+0.0129),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0058),numeric__condition_decline (-0.0009),numeric__maintenance_cost_90d (-0.0008),numeric__condition_change (-0.0007)
AST013880,2026-05-25,0.5676939697813586,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0061),numeric__days_since_maintenance (+0.0060),numeric__total_downtime (+0.0052),numeric__life_remaining_ratio (-0.0009),numeric__maintenance_cost_90d (-0.0006),numeric__condition_usage_risk (-0.0006)
AST041452,2026-05-25,0.5676722960517693,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__total_downtime (+0.0073),numeric__days_since_maintenance (+0.0070),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0067),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0010),numeric__maintenance_cost_90d (-0.0007)
AST040316,2026-05-25,0.5676533288134602,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0068),numeric__total_train_passages (+0.0067),numeric__days_since_maintenance (+0.0065),numeric__maintenance_count (+0.0061),numeric__life_remaining_ratio (-0.0010),numeric__condition_decline (-0.0007),numeric__maintenance_cost_90d (-0.0007)
AST035959,2026-05-25,0.5675787709035099,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0081),numeric__maintenance_count (+0.0066),numeric__days_since_maintenance (+0.0065),numeric__total_train_passages (+0.0064),numeric__avg_downtime (-0.0016),numeric__condition_decline (-0.0008),numeric__condition_usage_risk (-0.0007)
AST005227,2026-05-25,0.5675316640320667,HIGH,numeric__total_maintenance_cost (+0.0130),categorical__station_code_BSLE (+0.0074),numeric__total_train_passages (+0.0067),numeric__total_downtime (+0.0066),numeric__maintenance_count (+0.0060),numeric__avg_downtime (-0.0018),numeric__asset_age_at_snapshot (-0.0008),numeric__condition_decline (-0.0007)
AST015356,2026-05-25,0.5674909318993325,HIGH,numeric__total_maintenance_cost (+0.0091),numeric__days_since_maintenance (+0.0070),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0065),numeric__avg_downtime (+0.0057),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0005),numeric__maintenance_interval_days (-0.0003)
AST015937,2026-05-25,0.5673569835209242,HIGH,numeric__total_maintenance_cost (+0.0114),numeric__total_train_passages (+0.0065),numeric__days_since_maintenance (+0.0062),numeric__maintenance_count (+0.0060),numeric__total_downtime (+0.0052),numeric__avg_downtime (-0.0012),numeric__maintenance_cost_365d (-0.0009),numeric__maintenance_cost_90d (-0.0006)
AST023588,2026-05-25,0.567318749044229,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0066),numeric__total_downtime (+0.0061),numeric__avg_downtime (+0.0048),numeric__days_since_maintenance (-0.0021),numeric__maintenance_pressure (-0.0019),numeric__condition_decline (-0.0008)
AST014894,2026-05-25,0.5672115683887643,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0065),numeric__days_since_maintenance (+0.0059),numeric__total_downtime (+0.0058),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_count_90d (-0.0002),numeric__near_end_of_life (-0.0002)
AST002881,2026-05-25,0.5672109732689716,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__days_since_maintenance (+0.0070),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0064),numeric__total_downtime (+0.0063),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007)
AST002218,2026-05-25,0.5671886803584201,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__days_since_maintenance (+0.0071),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0061),numeric__avg_downtime (+0.0058),numeric__asset_age_at_snapshot (-0.0016),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0007)
AST040291,2026-05-25,0.5671885727744379,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0078),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0060),numeric__maintenance_pressure (+0.0056),numeric__avg_downtime (-0.0019),numeric__maintenance_count_180d (-0.0012),numeric__maintenance_cost_90d (-0.0007)
AST002284,2026-05-25,0.5671732215544514,HIGH,numeric__total_maintenance_cost (+0.0129),numeric__total_downtime (+0.0067),numeric__total_train_passages (+0.0067),numeric__days_since_maintenance (+0.0064),numeric__maintenance_count (+0.0062),numeric__condition_decline (-0.0009),numeric__asset_age_at_snapshot (-0.0009),numeric__maintenance_cost_90d (-0.0008)
AST014266,2026-05-25,0.5671559261129235,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0067),numeric__total_downtime (+0.0064),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007)
AST003685,2026-05-25,0.567148524013632,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0067),numeric__total_downtime (+0.0066),numeric__days_since_maintenance (+0.0064),numeric__condition_decline (-0.0010),numeric__condition_change (-0.0007),numeric__maintenance_cost_90d (-0.0006)
AST027253,2026-05-25,0.5671406886684512,HIGH,numeric__total_maintenance_cost (+0.0119),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0058),numeric__days_since_maintenance (+0.0057),numeric__maintenance_count_365d (+0.0053),numeric__avg_downtime (-0.0013),numeric__condition_decline (-0.0008),numeric__maintenance_cost_90d (-0.0008)
AST026439,2026-05-25,0.5670901510252067,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0060),numeric__days_since_maintenance (+0.0060),numeric__avg_downtime (-0.0018),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007)
AST015928,2026-05-25,0.5670730112681011,HIGH,numeric__total_maintenance_cost (+0.0106),numeric__maintenance_count (+0.0069),numeric__total_train_passages (+0.0054),numeric__total_downtime (+0.0049),numeric__maintenance_cost_90d (+0.0045),numeric__days_since_maintenance (-0.0020),numeric__life_remaining_ratio (-0.0009),numeric__asset_age_at_snapshot (-0.0006)
AST017285,2026-05-25,0.5670562549404776,HIGH,numeric__total_maintenance_cost (+0.0125),numeric__maintenance_count (+0.0070),numeric__days_since_maintenance (+0.0068),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0058),numeric__maintenance_count_180d (-0.0010),numeric__condition_usage_risk (-0.0008),numeric__maintenance_cost_90d (-0.0005)
AST003079,2026-05-25,0.567042982837105,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0069),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0060),numeric__total_downtime (+0.0053),numeric__avg_downtime (-0.0017),numeric__life_remaining_ratio (-0.0009),numeric__maintenance_cost_90d (-0.0007)
AST005516,2026-05-25,0.5670008777568525,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__maintenance_count (+0.0068),numeric__total_train_passages (+0.0064),numeric__total_downtime (+0.0058),numeric__maintenance_pressure (+0.0051),numeric__days_since_maintenance (-0.0018),numeric__avg_downtime (-0.0018),numeric__asset_age_at_snapshot (-0.0009)
AST011285,2026-05-25,0.5669965390802867,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__total_train_passages (+0.0067),numeric__days_since_maintenance (+0.0067),numeric__maintenance_count (+0.0067),numeric__total_downtime (+0.0065),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0010),numeric__condition_change (-0.0007)
AST038479,2026-05-25,0.56699332482286,HIGH,numeric__total_maintenance_cost (+0.0097),numeric__total_downtime (+0.0077),numeric__maintenance_count (+0.0074),numeric__total_train_passages (+0.0067),numeric__avg_downtime (+0.0051),numeric__days_since_maintenance (-0.0019),numeric__maintenance_cost_90d (-0.0008),numeric__condition_decline (-0.0008)
AST033023,2026-05-25,0.566928108786853,HIGH,numeric__total_maintenance_cost (+0.0119),numeric__total_train_passages (+0.0064),numeric__days_since_maintenance (+0.0058),numeric__maintenance_count (+0.0056),numeric__total_downtime (+0.0055),numeric__avg_downtime (-0.0018),numeric__maintenance_cost_180d (-0.0013),numeric__asset_age_at_snapshot (-0.0011)
AST037773,2026-05-25,0.5669228831124539,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0039),numeric__avg_downtime (+0.0030),numeric__days_since_maintenance (-0.0020),numeric__maintenance_pressure (-0.0019),numeric__maintenance_count_365d (-0.0013)
AST014124,2026-05-25,0.5668425985494858,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__days_since_maintenance (+0.0068),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0061),numeric__avg_downtime (+0.0055),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_interval_days (-0.0002)
AST040657,2026-05-25,0.566776478911183,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0075),numeric__total_train_passages (+0.0068),numeric__days_since_maintenance (+0.0063),numeric__maintenance_count (+0.0061),numeric__condition_decline (-0.0008),numeric__maintenance_cost_90d (-0.0007),numeric__condition_change (-0.0003)
AST023182,2026-05-25,0.5667404550350166,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0062),numeric__total_downtime (+0.0060),numeric__days_since_maintenance (+0.0059),numeric__maintenance_cost_90d (-0.0006),numeric__condition_usage_risk (-0.0005),numeric__asset_age_at_snapshot (-0.0005)
AST030137,2026-05-25,0.566727580777672,HIGH,numeric__total_maintenance_cost (+0.0115),numeric__days_since_maintenance (+0.0068),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0059),numeric__maintenance_count (+0.0058),numeric__maintenance_pressure (-0.0013),numeric__condition_decline (-0.0009),numeric__maintenance_cost_90d (-0.0008)
AST016904,2026-05-25,0.5666908057149922,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__days_since_maintenance (+0.0067),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0051),numeric__avg_downtime (-0.0016),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_count_90d (-0.0004)
AST036039,2026-05-25,0.5666761733491459,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__maintenance_count (+0.0075),numeric__total_train_passages (+0.0062),numeric__total_downtime (+0.0055),numeric__avg_downtime (+0.0051),numeric__days_since_maintenance (-0.0019),numeric__maintenance_cost_90d (-0.0007),numeric__wear_defect_risk (-0.0005)
AST041108,2026-05-25,0.5666751605663034,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__days_since_maintenance (+0.0076),numeric__total_train_passages (+0.0068),numeric__total_downtime (+0.0064),numeric__maintenance_count (+0.0061),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0008),numeric__maintenance_cost_90d (-0.0005)
AST033791,2026-05-25,0.5666320087319996,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__maintenance_count (+0.0069),numeric__total_train_passages (+0.0067),numeric__total_downtime (+0.0063),numeric__avg_downtime (+0.0051),numeric__days_since_maintenance (-0.0019),numeric__condition_decline (-0.0008),numeric__life_remaining_ratio (-0.0008)
AST019986,2026-05-25,0.5666080031656292,HIGH,numeric__total_maintenance_cost (+0.0125),numeric__days_since_maintenance (+0.0081),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0059),numeric__maintenance_pressure (+0.0056),numeric__avg_downtime (-0.0020),numeric__maintenance_count_180d (-0.0012),numeric__asset_age_at_snapshot (-0.0011)
AST031765,2026-05-25,0.5666022145255366,HIGH,numeric__total_maintenance_cost (+0.0107),numeric__maintenance_count (+0.0075),numeric__total_downtime (+0.0058),numeric__total_train_passages (+0.0054),numeric__avg_downtime (+0.0043),numeric__days_since_maintenance (-0.0020),numeric__condition_usage_risk (-0.0001),categorical__station_code_infrequent_sklearn (-0.0001)
AST038228,2026-05-25,0.5665917194025236,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0061),numeric__days_since_maintenance (+0.0059),numeric__total_downtime (+0.0056),numeric__maintenance_cost_90d (-0.0008),numeric__life_remaining_ratio (-0.0008),numeric__asset_age_at_snapshot (-0.0006)
AST004354,2026-05-25,0.566564838445178,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0071),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0065),numeric__avg_downtime (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_count_90d (-0.0002)
AST012548,2026-05-25,0.5665273476689342,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0079),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0062),numeric__maintenance_pressure (+0.0060),numeric__avg_downtime (-0.0018),numeric__maintenance_count_180d (-0.0011),numeric__maintenance_cost_90d (-0.0006)
